FBtr0331815	-1000	0	0	-0	0
FBtr0331813	-1000	0	0	-0	0
FBtr0310652	-1000	0	0	-0	0
FBtr0077257	-1000	0	0	-0	0
FBtr0077256	1000	630	-684.519	-0.684519	-1.08654
FBtr0346048	1000	575	-193.734	-0.193734	-0.336929
FBtr0307579	-1000	0	0	-0	0
FBtr0346036	-1000	0	0	-0	0
FBtr0346037	-1000	0	0	-0	0
FBtr0110826	1000	635	-166.124	-0.166124	-0.261613
FBtr0343018	1000	606	-360.124	-0.360124	-0.594265
FBtr0299591	1000	606	-360.124	-0.360124	-0.594265
FBtr0110827	1000	606	-360.124	-0.360124	-0.594265
FBtr0340058	-1000	0	0	-0	0
FBtr0310642	1000	648	-896.565	-0.896565	-1.38359
FBtr0310643	1000	648	-896.565	-0.896565	-1.38359
FBtr0310641	1000	648	-896.565	-0.896565	-1.38359
FBtr0310644	1000	648	-897.242	-0.897242	-1.38463
FBtr0077250	1000	648	-897.242	-0.897242	-1.38463
FBtr0340040	-1000	0	0	-0	0
FBtr0077259	-1000	0	0	-0	0
FBtr0077260	-1000	0	0	-0	0
FBtr0344414	-1000	0	0	-0	0
FBtr0305148	-1000	0	0	-0	0
FBtr0300353	-1000	0	0	-0	0
FBtr0344534	-1000	0	0	-0	0
FBtr0100609	1000	552	-76.1935	-0.0761935	-0.138032
FBtr0091649	1000	552	-76.1935	-0.0761935	-0.138032
FBtr0332847	-1000	0	0	-0	0
FBtr0077262	-1000	0	0	-0	0
FBtr0332848	-1000	0	0	-0	0
FBtr0340438	-1000	0	0	-0	0
FBtr0332846	1000	602	-1318.44	-1.31844	-2.1901
FBtr0332845	1000	602	-1318.44	-1.31844	-2.1901
FBtr0077247	1000	602	-1318.44	-1.31844	-2.1901
FBtr0077246	1000	609	-2045.16	-2.04516	-3.35822
FBtr0114325	-1000	0	0	-0	0
FBtr0091724	-1000	0	0	-0	0
FBtr0114324	-1000	0	0	-0	0
FBtr0077264	-1000	0	0	-0	0
FBtr0345923	-1000	0	0	-0	0
FBtr0077245	1000	625	-799.856	-0.799856	-1.27977
FBtr0340437	1000	575	-256.532	-0.256532	-0.446142
FBtr0077244	1000	599	-268.116	-0.268116	-0.447607
FBtr0340439	-1000	0	0	-0	0
FBtr0077243	1000	606	-326.769	-0.326769	-0.539224
FBtr0077242	1000	639	-1509.88	-1.50988	-2.36288
FBtr0345919	1000	648	-1296.43	-1.29643	-2.00066
FBtr0077266	-1000	0	0	-0	0
FBtr0333762	1000	629	-1325.04	-1.32504	-2.10658
FBtr0333760	1000	629	-1325.04	-1.32504	-2.10658
FBtr0113007	1000	629	-1325.04	-1.32504	-2.10658
FBtr0077241	1000	629	-1325.04	-1.32504	-2.10658
FBtr0340440	-1000	0	0	-0	0
FBtr0340441	-1000	0	0	-0	0
FBtr0077267	-1000	0	0	-0	0
FBtr0077268	-1000	0	0	-0	0
FBtr0339633	-1000	0	0	-0	0
FBtr0077269	-1000	0	0	-0	0
FBtr0077240	1000	631	-421.307	-0.421307	-0.667681
FBtr0340430	1000	626	241.692	0.241692	0.38609
FBtr0077271	-1000	0	0	-0	0
FBtr0077272	-1000	0	0	-0	0
FBtr0077239	1000	660	928.547	0.928547	1.40689
FBtr0077275	-1000	0	0	-0	0
FBtr0077274	-1000	0	0	-0	0
FBtr0077273	-1000	0	0	-0	0
FBtr0302971	-1000	0	0	-0	0
FBtr0303307	1000	648	-219.263	-0.219263	-0.338368
FBtr0077286	-1000	0	0	-0	0
FBtr0347238	1000	581	-36.7877	-0.0367877	-0.0633179
FBtr0077280	1000	525	-156.501	-0.156501	-0.298097
FBtr0302987	-1000	0	0	-0	0
FBtr0112569	-1000	0	0	-0	0
FBtr0114645	-1000	0	0	-0	0
FBtr0112571	-1000	0	0	-0	0
FBtr0112572	-1000	0	0	-0	0
FBtr0112570	-1000	0	0	-0	0
FBtr0309369	-1000	0	0	-0	0
FBtr0309370	-1000	0	0	-0	0
FBtr0342859	-1000	0	0	-0	0
FBtr0332284	-1000	0	0	-0	0
FBtr0342853	1000	623	3054.14	3.05414	4.90232
FBtr0077292	-1000	0	0	-0	0
FBtr0344413	1000	625	3633.04	3.63304	5.81286
FBtr0077293	-1000	0	0	-0	0
FBtr0346615	-1000	0	0	-0	0
FBtr0077279	1000	621	4057.67	4.05767	6.53409
FBtr0304593	1000	621	4057.67	4.05767	6.53409
FBtr0345922	1000	644	5268.07	5.26807	8.18023
FBtr0346291	-1000	0	0	-0	0
FBtr0332567	1000	647	5797.63	5.79763	8.96078
FBtr0077294	-1000	0	0	-0	0
FBtr0304575	-1000	0	0	-0	0
FBtr0304576	-1000	0	0	-0	0
FBtr0343572	-1000	0	0	-0	0
FBtr0304577	-1000	0	0	-0	0
FBtr0304574	-1000	0	0	-0	0
FBtr0304578	-1000	0	0	-0	0
FBtr0077295	-1000	0	0	-0	0
FBtr0077277	1000	622	2069.76	2.06976	3.32759
FBtr0345921	1000	625	3980.44	3.98044	6.3687
FBtr0345967	1000	650	3809.86	3.80986	5.86133
FBtr0345969	-1000	0	0	-0	0
FBtr0344467	1000	645	3637.09	3.63709	5.63889
FBtr0077276	1000	645	3637.09	3.63709	5.63889
FBtr0345968	-1000	0	0	-0	0
FBtr0331160	-1000	0	0	-0	0
FBtr0331159	-1000	0	0	-0	0
FBtr0308028	-1000	0	0	-0	0
FBtr0301564	1000	598	1359.12	1.35912	2.27278
FBtr0332385	1000	625	3373.96	3.37396	5.39833
FBtr0301565	1000	425	746.449	0.746449	1.75635
FBtr0077319	-1000	0	0	-0	0
FBtr0340404	-1000	0	0	-0	0
FBtr0077312	1000	600	-644.739	-0.644739	-1.07457
FBtr0077311	1000	646	-1205.83	-1.20583	-1.86662
FBtr0077320	-1000	0	0	-0	0
FBtr0340405	-1000	0	0	-0	0
FBtr0304906	-1000	0	0	-0	0
FBtr0301537	-1000	0	0	-0	0
FBtr0345015	-1000	0	0	-0	0
FBtr0077310	1000	638	-1086.67	-1.08667	-1.70324
FBtr0300210	1000	609	-778.617	-0.778617	-1.27852
FBtr0340044	1000	582	-805.687	-0.805687	-1.38434
FBtr0340401	1000	598	-89.9715	-0.0899715	-0.150454
FBtr0307539	1000	598	-89.9715	-0.0899715	-0.150454
FBtr0301566	1000	400	-410.759	-0.410759	-1.0269
FBtr0332936	1000	650	-294.292	-0.294292	-0.452757
FBtr0077306	1000	633	-999.148	-0.999148	-1.57843
FBtr0344987	1000	630	-670.708	-0.670708	-1.06462
FBtr0089643	-1000	0	0	-0	0
FBtr0089642	-1000	0	0	-0	0
FBtr0339682	-1000	0	0	-0	0
FBtr0077323	-1000	0	0	-0	0
FBtr0340402	-1000	0	0	-0	0
FBtr0340400	1000	650	-274.789	-0.274789	-0.422753
FBtr0346620	-1000	0	0	-0	0
FBtr0340403	-1000	0	0	-0	0
FBtr0077325	-1000	0	0	-0	0
FBtr0077324	-1000	0	0	-0	0
FBtr0345017	-1000	0	0	-0	0
FBtr0077304	1000	625	-823.272	-0.823272	-1.31724
FBtr0077303	1000	636	-657.226	-0.657226	-1.03337
FBtr0077326	-1000	0	0	-0	0
FBtr0340362	-1000	0	0	-0	0
FBtr0077302	1000	652	-1172.91	-1.17291	-1.79895
FBtr0307166	1000	625	-1123.17	-1.12317	-1.79708
FBtr0077328	-1000	0	0	-0	0
FBtr0077329	-1000	0	0	-0	0
FBtr0301344	1000	615	-651.071	-0.651071	-1.05865
FBtr0077330	-1000	0	0	-0	0
FBtr0077298	1000	578	391.976	0.391976	0.678159
FBtr0302241	-1000	0	0	-0	0
FBtr0112509	-1000	0	0	-0	0
FBtr0077332	-1000	0	0	-0	0
FBtr0347301	1000	554	188.481	0.188481	0.340218
FBtr0077297	1000	616	1951.27	1.95127	3.16764
FBtr0335040	-1000	0	0	-0	0
FBtr0306678	-1000	0	0	-0	0
FBtr0335042	-1000	0	0	-0	0
FBtr0335041	-1000	0	0	-0	0
FBtr0346046	-1000	0	0	-0	0
FBtr0346047	-1000	0	0	-0	0
FBtr0077339	-1000	0	0	-0	0
FBtr0301567	1000	417	-398.068	-0.398068	-0.9546
FBtr0345924	-1000	0	0	-0	0
FBtr0301568	-1000	0	0	-0	0
FBtr0077340	-1000	0	0	-0	0
FBtr0077337	1000	605	-1044.87	-1.04487	-1.72705
FBtr0077341	-1000	0	0	-0	0
FBtr0308243	1000	625	-305.246	-0.305246	-0.488394
FBtr0077336	1000	625	-305.246	-0.305246	-0.488394
FBtr0077335	1000	625	-305.246	-0.305246	-0.488394
FBtr0077334	1000	590	697.609	0.697609	1.18239
FBtr0306737	1000	590	697.609	0.697609	1.18239
FBtr0345966	-1000	0	0	-0	0
FBtr0345965	-1000	0	0	-0	0
FBtr0089409	-1000	0	0	-0	0
FBtr0089407	-1000	0	0	-0	0
FBtr0089406	-1000	0	0	-0	0
FBtr0089405	-1000	0	0	-0	0
FBtr0089404	-1000	0	0	-0	0
FBtr0089397	-1000	0	0	-0	0
FBtr0089401	-1000	0	0	-0	0
FBtr0340361	-1000	0	0	-0	0
